subject_id 	subject_label 	predicate_id 	object_id 	object_label 	mapping_justification 	comment	mapping_date 	author_id 	subject_source 	subject_source_version 	object_source 	object_source_version 	confidence
http://nmrML.org/nmrCV#NMR:1400226	JEOL NMR instrument	skos:exactMatch	OBI:0000600	JEOL NMR instrument	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400228	JNM-ECA Series FT NMR instrument	skos:exactMatch	OBI:0000641	JEOL ECA NMR spectrometer	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400227	JNM-ECX Series FT NMR instrument	skos:exactMatch	OBI:0000625	JEOL ECX NMR spectrometer	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400250	tecmag NMR instrument	skos:exactMatch	OBI:0000534	tecmag NMR instrument	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400234	Varian NMR instrument	skos:exactMatch	OBI:0000611	Varian NMR instrument	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400239	Varian GEMINI	skos:exactMatch	OBI:0000477	Varian GEMINI spectrometer	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400235	Varian MERCURY	skos:exactMatch	OBI:0000631	Varian MERCURY spectrometer	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1000397	Varian UnityInova instrument	skos:exactMatch	OBI:0000558	Varian UNITY INOVA spectrometer	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400237	Varian UNITY	skos:exactMatch	OBI:0000579	Varian UNITY spectrometer	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400238	Varian VXR	skos:exactMatch	OBI:0000524	Varian VXR spectrometer	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400130	magic angle spinning rotor	skos:exactMatch	OBI:0000523	magic angle spinning rotor	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400132	NMR sample tube	skos:exactMatch	OBI:0000578	NMR sample tube	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400015	NMR console	skos:exactMatch	OBI:0000499	NMR console	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400246	tecmag console	skos:exactMatch	OBI:0000599	tecmag NMR console	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400249	APOLLO console	skos:exactMatch	OBI:0000483	APOLLO console	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400247	DISCOVERY console	skos:exactMatch	OBI:0000513	DISCOVERY console	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400185	NMR magnet	skos:exactMatch	OBI:0000517	NMR magnet	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400186	Bruker NMR magnet	skos:exactMatch	OBI:0000597	Bruker NMR magnet	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400187	UltraShield	skos:exactMatch	OBI:0000567	Bruker UltraShield NMR magnet	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400190	UltraShield Plus	skos:exactMatch	OBI:0000530	Bruker UltraShield Plus NMR magnet	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400188	Ultrastabilized	skos:exactMatch	OBI:0000575	Bruker Ultrastabilized NMR magnet	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400189	US 2	skos:exactMatch	OBI:0000467	Bruker US 2 NMR magnet	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400212	NMR sample holder	skos:exactMatch	OBI:0000484	NMR sample holder	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400211	Bruker MATCH	skos:exactMatch	OBI:0000612	Bruker MATCH tube holder system	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400204	NMR tube washing system	skos:exactMatch	OBI:0000498	NMR tube washing system	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400205	Bruker AutoClean	skos:exactMatch	OBI:0000475	Bruker AutoClean system	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400002	NMR autosampler	skos:exactMatch	OBI:0000555	autosampler	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400209	Bruker autosampler	skos:exactMatch	OBI:0000464	Bruker autosampler	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400210	B-ACS	skos:exactMatch	OBI:0000492	Bruker B-ACS system	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400206	Bruker BEST NMR	skos:exactMatch	OBI:0000591	Bruker BEST NMR system	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400203	NMR Case	skos:exactMatch	OBI:0000473	Bruker NMR Case sample changer	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400208	SampleJet	skos:exactMatch	OBI:0000624	Bruker SampleJet system	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95
http://nmrML.org/nmrCV#NMR:1400013	NMR acquisition computer	skos:exactMatch	OBI:0000636	acquisition computer	semapv:ManualMappingCuration	The mapping is based on lexical matching, introspection of OBI and detective work on issue trackers. Main reason for asserting skos:exactMatch is the fact that an author of nmrCV, Daniel Schober, is listed as the term editor of the OBI equivalents (see also: https://sourceforge.net/p/obi/mailman/message/20507660/ & https://sourceforge.net/p/obi/mailman/message/20621928/).	2024-08-29	orcid:0000-0002-1595-3213	http://nmrML.org/nmrCV	2.0	http://purl.obolibrary.org/obo/obi.owl	http://purl.obolibrary.org/obo/obi/2024-06-10/obi.owl	0.95